EEG
33750
33421
33323
33015
32698
32349
31982
31782
31797
31847
31775
31789
31864
31848
31917
31882
31993
31976
32069
32345
32673
33000
33265
33472
33637
33663
33648
33685
33541
33543
33285
33061
32755
32615
32705
32608
32373
32418
32411
32451
32536
32703
32808
32781
32640
32790
32777
33035
33327
33356
33506
33959
33852
34247
34133
34132
34026
33761
33479
33247
32935
32622
32349
32024
31877
31672
31662
31828
31831
31656
31558
31368
31451
31676
31942
32035
32209
32554
32666
32911
33303
33416
33551
33703
33806
33584
33535
33338
32894
32669
32346
32284
32064
32040
32042
31768
31671
31687
31565
31501
31331
31288
31347
31297
31556
31506
31547
31768
31866
31959
32411
32631
32722
32782
32989
33061
33037
33007
32664
32381
32114
32022
31753
31724
31549
31456
31567
31868
31903
31961
31622
31488
31588
31653
31907
31891
32182
32337
32509
32584
32825
32911
33067
33175
33385
33446
33283
33176
32983
32915
32703
32628
32197
32152
31829
31884
31648
31662
31572
31418
31427
31529
31783
31865
31940
32081
32382
32521
32806
32821
32928
32930
32945
32821
32949
32795
32731
32625
32320
32326
32280
32292
32258
32107
31828
31679
31492
31764
31957
32261
32382
32574
32704
32684
32661
32764
32739
32813
32825
32952
33008
33118
33099
33087
32870
32705
32222
31999
31835
31892
31865
31840
31719
31617
31551
31636
31677
31666
31720
31715
31816
32066
32020
32007
31889
31900
32205
32187
32329
32457
32695
32919
33106
33060
32795
32680
32423
32377
32029
31872
31562
31378
31418
31477
31695
31856
31898
32179
32317
32509
32539
32654
32653
32689
32725
32924
33000
33078
33113
33078
33294
33203
33063
33026
32903
32778
32788
32768
32670
32695
32708
32722
32571
32502
32325
32115
32137
32146
32203
32182
32132
32285
32195
32241
32346
32548
32772
32794
32782
32936
33291
33629
33727
33637
33258
32980
32772
32601
32784
32786
32593
32596
32519
32545
32671
32841
32888
32955
32942
32931
32896
33221
33134
33265
33273
33146
32990
33094
32850
32782
32738
32456
32352
32373
32428
32525
32456
32369
32317
32279
32260
32316
32229
32290
32222
32291
32529
32708
33031
33139
33147
33067
33057
32863
33013
33118
33177
33409
33543
33785
33575
33503
33162
32938
32981
33107
33135
33221
33237
33072
33042
32767
32709
32658
32583
32735
32946
32973
32911
32703
32634
32491
32422
32492
32548
32813
32915
33150
33328
33433
33587
33581
33654
33475
33496
33480
33201
33063
33084
32992
32935
33097
32926
32875
32869
32989
33170
33420
33533
33640
33584
33554
33394
33407
33306
33240
33165
33309
33413
33751
33934
33991
33990
33704
33431
33112
32777
32734
32719
32610
32409
32273
32173
32179
32229
32095
32043
32069
32057
32112
32087
32158
32155
32233
32277
32297
32430
32495
32614
32733
32822
33056
33213
33424
33480
33274
33127
33039
32813
32692
32325
32061
31925
31834
31907
32033
32197
32280
32317
32367
32286
32213
32236
32177
32290
32535
32589
32758
32937
33251
33513
33581
33768
33811
33871
33705
33374
33065
32781
32488
32397
32346
32193
32052
31874
31849
32052
32177
32281
32459
32560
32735
32731
32689
32711
32681
32638
32505
32650
32678
32806
32961
33070
33103
33206
33130
33114
32899
32768
32555
32461
32407
32522
32634
32659
32668
32583
32400
32148
32286
32105
32171
31869
31692
31488
31743
31962
32345
32682
33141
33313
33649
33870
33862
33798
33844
33684
33686
33725
33440
33327
33247
33099
32955
32622
32467
32152
31934
31799
31992
32134
32222
32202
32221
32305
32509
32712
32786
32934
32947
33102
33317
33554
33805
33864
33760
33698
33550
33470
33335
33313
33264
33181
33021
33124
32959
32681
32334
31900
31616
31634
31806
31924
32176
32510
32910
33210
33339
33463
33389
33465
33541
33415
33776
33710
33557
33558
33321
33273
33235
33118
32936
32555
32317
32171
32013
31952
31962
31871
31992
32143
32238
32350
32561
32851
32983
33412
33586
33677
34174
34056
34060
34091
34013
33948
33970
33755
33766
33571
33502
33265
32779
32380
31836
31490
31300
31239
31177
31015
31141
31347
31449
31881
32162
32516
32898
33147
33264
33493
33556
33442
33403
33319
33220
33101
33063
32968
32923
32671
32509
32146
31903
31754
31551
31662
31726
31794
31939
31996
32272
32509
32752
32944
33044
33228
33429
33674
33838
33978
34295
34236
34414
34459
34407
34217
34045
33872
33617
33303
33076
32753
32486
32214
32086
31873
31774
31746
31788
31932
32120
32198
32398
32485
33046
33260
33781
34155
34364
34673
34829
34863
34770
34640
34449
34084
33827
33409
32965
32628
32399
32311
32429
32486
32364
32296
32242
32365
32479
32594
32783
33143
33242
33545
33973
34234
34673
34912
35029
35176
35028
35009
34619
34187
33664
33050
32373
32009
31678
31232
31013
30858
30802
30933
31187
31527
31722
31745
31673
31505
31374
31383
31668
31842
32229
32816
33365
34006
34601
34999
34972
34786
34346
34121
33634
33187
32801
32306
31952
31733
31596
31555
31536
31447
31435
31470
31521
31575
31580
31456
31549
31669
32010
32330
32740
33169
33756
34393
34935
35274
35300
35058
34873
34624
34130
33682
33192
32894
32510
32342
31863
31620
31137
30833
30849
30862
31193
31260
31422
31796
32026
32378
32690
33110
33632
34250
34764
35237
35484
35376
35150
34775
34219
33931
33507
33080
32781
32325
31898
31696
31559
31505
31435
31491
31474
31558
31621
31719
31865
31874
32248
32530
32907
33603
34296
34961
35452
35659
35855
35732
35198
34570
34042
33567
33004
32629
32134
31642
31389
31093
31031
31030
31232
31456
31855
32296
32497
32698
32705
32875
32930
33073
33244
33545
33867
34158
34350
34431
34437
34372
34181
33994
33882
33786
33608
33434
33168
33008
32622
32483
32158
32039
31900
31909
31879
32006
32036
31902
32161
32158
32344
32619
32815
33173
33721
33922
34110
34204
34255
34325
34307
34197
33983
33731
33346
33010
32882
32718
32508
32343
32353
32143
32028
31972
31922
31972
32183
32018
31965
31889
31981
32269
32527
32874
33071
33385
33521
33875
34289
34408
34282
34196
33941
33766
33588
33288
33173
32839
32626
32346
32117
31974
31902
31776
31653
31667
31429
31391
31490
31593
31818
32057
32381
32929
33473
33851
34171
34273
34115
34012
33702
33383
33111
33039
33006
32946
33013
32749
32517
32096
31926
31795
31713
31685
31655
31646
31810
31842
31947
32031
32039
32055
32262
32404
32826
32925
33255
33623
33995
34336
34591
34615
34432
34144
33695
33185
32738
32481
32160
31883
31909
31703
31630
31293
31253
31233
31238
31327
31448
31455
31665
31845
32288
32563
32718
32971
33174
33418
33723
34238
34400
34604
34821
34547
34322
34142
33853
33550
33212
32877
32490
32201
31974
31745
31435
31272
30830
30615
30533
30775
30870
30979
31254
31532
31843
32145
32571
32910
33191
33514
33894
33991
34048
33937
33654
33434
33121
32850
32460
32276
32070
32026
31936
31474
31122
30912
30814
31048
31223
31338
31436
31623
32012
32427
32793
33109
33186
33528
33552
33371
33274
32975
32972
33052
32924
32910
32819
32401
32463
32232
31914
31849
31554
31444
31456
31612
31628
31727
32038
32212
32428
32559
32517
32588
32627
32615
32747
32727
32616
32500
32448
32404
32445
32382
32264
32316
32282
32069
31951
31813
31702
31747
31613
31363
31539
31494
31637
31925
32078
32248
32334
32197
32136
32146
32007
32051
32083
32072
32223
32125
32192
32391
32286
32269
32159
31985
31608
31386
31282
31290
31399
31270
31153
31060
31132
31342
31370
31805
31873
31870
31872
31675
31366
31232
31048
31004
31189
31448
31627
31735
31878
31970
32239
32393
32551
32502
32400
32415
32182
32083
31908
31719
31751
31795
31892
31967
31981
31995
31989
32037
31823
31729
31557
31645
31657
31753
31865
32005
32039
32173
32338
32380
32420
32346
32373
32384
32384
32353
32154
32163
32279
32490
32286
32119
31824
31666
31692
31946
32007
31987
31890
31997
32174
32194
32156
32203
32142
32171
32150
32224
32264
32335
32649
32770
32922
32744
32691
32494
32231
32290
32436
32419
32447
32573
32535
32492
32458
32484
32407
32470
32367
32454
32501
32572
32537
32572
32626
32852
33041
33160
33495
33718
33782
33674
33486
33208
32995
32789
32714
32615
32571
32566
32542
32586
32586
32459
32454
32434
32263
32247
32025
31918
31979
32135
32163
32259
32296
32539
32852
33264
33761
34024
34055
34135
33949
33905
33551
33252
33000
32866
32679
32523
32191
32066
31988
31839
31916
32113
31900
31939
31698
31748
31840
31916
31914
31704
31881
32048
32315
32609
32740
32920
33143
33306
33297
33474
33338
33335
33258
33123
32864
32737
32544
32529
32446
32279
32136
31967
31878
31636
31383
31218
31242
31356
31432
31582
31843
31998
32029
32299
32470
32697
32993
33133
33468
33630
33744
33704
33528
33403
33155
32977
32693
32499
32336
32025
31999
31908
31904
31906
32031
32221
32251
32238
32285
32186
32410
32529
32983
33289
33609
33923
33868
33884
33927
34044
34016
33874
33591
33155
32867
32370
32058
31883
31829
31524
31381
31404
31499
31417
31571
31668
31553
31712
31887
31901
32134
32339
32450
32680
32991
33160
33276
33344
33178
32926
32650
32110
31843
31569
31400
31346
31211
31096
31119
31044
31070
31139
31147
31318
31511
31626
31735
31683
31740
31842
31922
32120
32306
32583
32920
33200
33370
33509
33668
33776
33731
33597
33477
33212
32883
32467
32300
32182
32102
32058
32131
32058
32140
32113
31934
31938
31822
31920
32141
32357
32650
32912
33127
33493
33698
34076
34211
34352
34378
34268
34042
33802
33525
33243
32953
32636
32374
32108
31962
31886
31686
31484
31367
31382
31527
31705
31808
31842
31932
32299
32536
32575
32757
32944
33028
33226
33325
33517
33635
33714
33619
33617
33562
33568
33546
33365
33210
32767
32266
31968
31668
31603
31366
31232
31250
31129
31247
31308
31337
31556
31804
31780
31912
32161
32262
32410
32478
32479
32377
32325
32401
32464
32452
32311
32099
31845
31851
31750
31570
31567
31484
31523
31524
31335
31342
31291
31479
31702
31824
32032
32060
32101
32089
32136
32147
32273
32401
32565
32561
32544
32347
32126
32000
31946
31885
31994
32042
31953
31816
31702
31695
31745
31726
31834
31882
32242
32423
32442
32584
32479
32379
32214
32166
31928
32046
32228
32306
32610
32684
32448
32422
32230
32167
32086
31800
31696
31766
31752
31886
31904
31922
32026
32077
32101
32166
32224
32093
32042
32103
32144
32144
32338
32261
32201
32275
32214
32200
32199
32113
32017
31876
31977
32049
31944
31844
31945
31878
31876
31866
31767
31769
31848
31857
31906
31914
31913
32092
32190
32379
32506
32636
32500
32458
32404
32168
32139
32223
32290
32543
32630
32593
32417
32281
32160
31925
31753
31585
31464
31521
31758
32011
32352
32654
33046
33277
33300
33228
33007
32795
32754
32739
32659
32634
32611
32646
32707
32735
32868
32652
32483
32407
32331
32314
32169
31975
32025
32002
32149
32109
32067
32015
32018
32164
32509
32768
32917
32842
32722
32722
32623
32550
32472
32316
32233
32139
32125
32103
32157
32169
32127
32287
32417
32485
32548
32517
32699
32562
32618
32594
32608
32715
32835
32792
32798
32830
32941
32931
33049
33044
32990
32913
32989
32896
32905
32763
32582
32594
32623
32559
32510
32327
32220
32139
32194
32257
32427
32526
32565
32536
32621
32712
32875
33015
33027
33055
33044
33070
33003
33060
33139
33141
33087
32980
32810
32584
32486
32522
32523
32527
32402
32430
32513
32684
32766
32892
32904
32973
32969
33070
33163
33180
33236
33280
33302
33285
33290
33128
33005
32898
32859
32972
32960
32952
32777
32713
32612
32804
32738
32669
32622
32597
32598
32598
32548
32626
32685
32836
33039
33219
33553
33825
33965
34141
34238
34149
33983
33823
33703
33624
33458
33429
33273
33399
33371
33268
33170
33045
32946
32870
32763
32740
32745
32660
32741
32718
32841
33123
33242
33446
33691
33678
33544
33505
33487
33450
33609
33570
33724
33781
33778
33794
33667
33308
33147
32977
32840
32864
32918
32974
33015
33029
32962
32758
32635
32600
32625
32631
32734
32757
32907
33135
33197
33366
33439
33385
33348
33340
33287
33318
33263
33285
33261
33305
33167
33126
33063
33058
33031
32656
32472
32217
32067
32196
32356
32478
32686
32723
32813
32901
33077
33042
32859
32805
32795
32940
33249
33533
33554
33556
33443
33179
33261
33141
32903
32633
32440
32282
32230
32178
32070
31999
31951
31787
31685
31588
31613
31772
31987
32299
32349
32380
32546
32579
32931
33211
33374
33515
33653
33607
33416
33131
33014
33036
33052
33040
33059
32957
32585
32469
32423
32311
32310
32259
32197
32305
32345
32525
32719
32703
32737
32813
32936
33250
33531
33701
33950
33865
33609
33448
33208
33101
33250
33287
33115
32964
32857
32841
32799
32594
32635
32553
32436
32447
32532
32716
32781
32784
32712
32886
32927
33001
32971
32871
32899
33078
33267
33302
33150
33011
32839
32831
32908
32930
32766
32494
32244
32011
31850
31962
32064
32122
32076
31892
31717
31730
31899
31982
32229
32483
32543
32758
32705
32796
32923
32939
32806
32832
32776
32675
32489
32537
32505
32320
32218
32037
31922
31769
31796
31892
31985
32127
32028
32054
32163
32259
32366
32360
32261
32350
32414
32473
32420
32411
32470
32559
32648
32581
32397
32372
32332
32404
32432
32473
32472
32445
32516
32447
32353
32348
32433
32573
32638
32704
32764
32858
32905
32883
32870
32956
32981
32976
33171
33263
33456
33398
33409
33352
33274
33298
33167
33322
33305
33379
33375
33437
33324
33382
33263
33193
33184
33183
33226
33259
33407
33420
33434
33504
33542
33597
33592
33512
33498
33478
33339
33309
33267
33147
33319
33393
33401
33538
33622
33608
33388
33336
33242
33100
33025
32913
32908
32813
32677
32750
32736
32850
33020
33087
33210
33277
33325
33251
33269
33261
33225
33165
33181
33153
33143
33032
32880
32792
32635
32578
32457
32383
32246
32196
32184
32205
32212
32154
32232
32365
32612
32957
33171
33139
32991
32776
32557
32340
32444
32731
32859
32922
32876
32711
32713
32570
32444
32241
32041
31722
31506
31465
31386
31559
31640
31753
31842
31896
31944
32169
32392
32653
32613
32679
32756
32808
32848
32721
32573
32385
32218
32164
32040
31795
31787
31401
31337
31366
31407
31458
31487
31526
31575
31603
31681
31828
32157
32274
32311
32302
32300
32336
32502
32682
32672
32905
32848
32807
32926
32930
32762
32644
32517
32405
32397
32298
32234
32251
32058
31854
31620
31527
31655
31795
32046
32297
32504
32706
32756
32850
32931
33002
32996
32975
32979
32875
32741
32884
32956
32756
32763
32552
32466
32488
32407
32248
32214
32255
32093
32009
31964
31866
31919
31970
31984
32111
32215
32280
32515
32726
32908
32994
32900
32813
32724
32561
32498
32527
32476
32528
32503
32445
32384
32344
32263
32199
32162
32196
32389
32460
32623
32739
32688
32618
32661
32871
33014
33201
33155
33054
33115
33038
32956
32933
32751
32541
32449
32280
32200
32057
31933
31944
32055
32201
32462
32284
32294
32313
32401
32468
32470
32467
32338
32261
32113
32194
32218
32234
32250
32349
32443
32286
32081
32105
31969
31854
31820
31706
31675
31765
31968
32125
32121
32197
32222
32198
32510
32877
33111
33191
33298
33283
33242
33359
33378
33361
33326
33215
33167
33108
33031
32884
32789
32732
32640
32440
32278
32131
32068
32012
31878
31806
31970
32286
32469
32570
32457
32285
32244
32521
32855
32950
32844
32695
32621
32668
32822
32747
32529
32411
32367
32410
32639
32788
32855
32897
32792
32645
32464
32193
32002
31999
32179
32168
32352
32282
32346
32471
32579
32758
32816
32911
32888
32894
32910
32762
32524
32355
32353
32452
32570
32514
32424
32567
32735
32827
32674
32515
32363
32231
32240
32291
32305
32302
32335
32401
32725
32780
32874
32857
32891
32902
32952
32794
32641
32487
32372
32303
32294
32316
32338
32444
32390
32472
32461
32375
32374
32570
32676
32705
32650
32577
32460
32523
32545
32589
32615
32659
32719
32758
32838
32647
32396
32148
31982
31948
31960
31749
31770
31659
31681
31938
32120
32395
32637
32841
32978
33145
33216
33023
32909
32729
32475
32239
31988
31828
31661
31586
31530
31652
31729
31893
32090
32213
32501
32583
32655
32561
32327
32226
32090
31964
32010
32214
32367
32472
32533
32737
33045
33250
33407
33460
33431
33330
33194
33098
33052
33029
32912
32768
32556
32415
32216
32125
32003
32000
31911
31944
31914
31799
31669
31750
32002
32299
32443
32535
32599
32724
32848
32859
32726
32619
32456
32513
32576
32716
32763
32913
32834
32691
32697
32676
32465
32493
32406
32184
31999
31906
31979
32187
32480
32639
32848
32891
33023
33159
33453
33687
33730
33744
33684
33618
33599
33560
33398
33312
33230
33223
33115
32994
33004
32944
32842
32841
32791
32562
32300
32155
32161
32245
32281
32398
32666
32885
33095
33359
33519
33683
34039
34256
34364
34501
34414
34140
33845
33485
33123
32811
32469
32241
31900
31558
31294
31212
31112
31194
31282
31410
31547
31598
31720
31850
31974
32344
32656
32901
33308
33705
33893
33865
33661
33517
33317
33113
32953
32935
32821
32691
32624
32468
32236
31998
31851
31700
31754
31749
31778
31758
31745
31877
31989
32132
32442
32870
33293
33690
33826
33767
33460
33188
33042
32964
32950
32832
32830
32820
32747
32664
32482
32393
32415
32157
32119
31948
31781
31791
31746
31801
32045
32245
32595
33084
33377
33606
33679
33644
33681
33540
33428
33277
32978
32669
32385
32272
32228
32235
32322
32264
32169
32209
32195
32118
31984
31669
31495
31553
31459
31753
32008
32251
32676
33136
33530
33758
33639
33449
33344
33155
33081
32965
32919
32791
32629
32548
32454
32417
32305
32061
31926
31747
31623
31496
31531
31628
31751
31947
32219
32461
32909
33313
33441
33661
33845
34000
34169
34226
34076
33776
33447
33146
32971
32794
32623
32498
32475
32517
32499
32458
32282
32199
31969
31818
31817
31939
31979
32177
32296
32543
32813
33073
33238
33347
33362
33345
33305
33260
33305
33303
33236
33179
33103
32945
32698
32636
32378
32286
32252
31951
32025
32121
31994
31966
31952
31989
31992
32166
32491
32686
32823
32815
32797
32797
32895
32991
32897
32930
33021
33007
32975
32911
32860
32716
32620
32606
32581
32492
32424
32181
32041
31992
32078
32082
32177
32113
32009
31927
31970
31950
31996
31905
31841
31945
32072
32099
32263
32162
32066
32097
32109
32041
31973
31902
31811
31911
32035
32060
32077
32139
32130
32131
31988
31690
31563
31583
31770
31940
31974
32036
32072
32021
32171
32215
32252
32374
32427
32537
32569
32484
32381
32269
32184
32133
31981
31921
31985
32008
32088
32077
32090
32147
32153
32363
32492
32573
32609
32558
32501
32567
32784
32954
33152
33167
32975
32826
32809
32786
32836
32705
32645
32493
32444
32444
32302
32399
32519
32637
32789
32738
32799
32654
32438
32385
32306
32331
32362
32362
32359
32360
32410
32363
32390
32593
32691
32783
32758
32650
32525
32422
32394
32443
32377
32359
32318
32314
32451
32613
32784
32929
33033
33180
33193
33107
33088
32924
32883
33023
33117
33238
33321
33347
33449
33651
33814
33933
34069
33891
33749
33402
33067
32939
32678
32590
32537
32428
32439
32341
32270
32309
32440
32501
32534
32605
32657
32708
32610
32631
32694
32699
32881
33135
33371
33492
33736
33746
33766
33817
33791
33615
33365
33131
32940
32768
32663
32566
32521
32415
32443
32455
32565
32545
32518
32565
32668
32627
32491
32387
32387
32546
32997
33369
33864
34050
34218
34099
33834
33522
33093
32631
32344
32214
32183
32085
31888
31696
31518
31422
31359
31447
31499
31554
31537
31467
31380
31295
31173
31236
31409
31616
31875
32220
32630
33002
33470
33814
33880
33839
33576
33317
32983
32673
32376
32127
31891
31824
31739
31575
31513
31554
31649
31753
31998
32073
32126
32310
32295
32408
32551
32750
33059
33304
33624
33769
33747
33607
33465
33246
32956
32744
32565
32499
32414
32332
32365
32282
32234
32392
32459
32441
32523
32521
32623
32839
32868
32794
32789
32843
33063
33441
33649
33778
34015
34182
34481
34726
34804
34832
34822
34612
34514
34431
34309
34153
34039
33934
33594
33439
33338
33273
33306
33233
33127
33164
33093
32899
32660
32413
32300
32379
32601
32827
33017
33168
33231
33359
33515
33344
33167
32977
32683
32433
32403
32338
32266
32219
32107
31993
31966
31974
31980
31970
32100
32308
32442
32422
32313
32324
32395
32691
32924
33081
33318
33489
33671
33857
34036
33905
33682
33371
32999
32641
32403
32090
31998
31830
31636
31457
31355
31280
31305
31337
31352
31381
31318
31201
31299
31508
31760
32011
32181
32373
32540
32808
33004
33078
33208
33221
33119
32918
32706
32499
32296
32306
32163
32046
31924
31719
31728
31769
31810
31801
31580
31486
31472
31507
31585
31666
31728
31912
32215
32536
32867
32948
32877
33044
33216
33182
