8.102881908416748047e-02,-6.465916335582733154e-02,1.984608769416809082e-01,-2.078238409012556076e-03,-2.679993510246276855e-01,-2.336486428976058960e-01,1.774952709674835205e-01,-8.416839689016342163e-02,3.966702148318290710e-02,-1.639161556959152222e-01,-2.745106816291809082e-01,-1.769867837429046631e-01,1.327250897884368896e-01,-7.397622615098953247e-02,-2.126709818840026855e-01,-7.311392575502395630e-02,-2.449802756309509277e-01,-1.489892899990081787e-01,-1.253018379211425781e-01,5.763870477676391602e-01,-1.037558093667030334e-01,-7.082371506839990616e-03,-1.333468686789274216e-02,-2.008522627875208855e-03,-3.649040311574935913e-02,-7.324811071157455444e-02,-1.916301697492599487e-01,-2.911598235368728638e-02,-1.285396069288253784e-01,2.081414014101028442e-01,-2.697453498840332031e-01,-2.737618386745452881e-01
-2.407416701316833496e-01,5.426913499832153320e-01,-8.140641450881958008e-02,2.570264816284179688e+00,1.159701421856880188e-01,5.683375895023345947e-02,-2.683689892292022705e-01,1.835077255964279175e-01,-2.383630275726318359e-01,5.602893233299255371e-01,6.784564852714538574e-01,-2.698989510536193848e-01,4.056170582771301270e-01,-3.774605691432952881e-02,-2.479020506143569946e-01,-2.306769192218780518e-01,1.322799205780029297e+00,3.078415803611278534e-02,-2.484669834375381470e-01,-1.138037592172622681e-01,-2.068974971771240234e-01,1.417812347412109375e+00,-1.659760624170303345e-01,6.308916091918945312e+00,-2.186246663331985474e-01,1.409697651863098145e+00,-2.295188307762145996e-01,-5.423613265156745911e-02,2.650145292282104492e-01,-2.524253129959106445e-01,-1.387563794851303101e-01,2.614441514015197754e-01
-2.710694968700408936e-01,-5.183944106101989746e-02,-1.872040778398513794e-01,-3.203498199582099915e-02,9.184838831424713135e-02,-1.483784615993499756e-01,3.725082278251647949e-01,-1.520910114049911499e-01,-2.571084201335906982e-01,6.895337104797363281e-01,-8.790358901023864746e-02,-2.633982896804809570e-02,2.019256353378295898e+00,-2.200202047824859619e-01,-2.411254197359085083e-01,-1.449467986822128296e-01,1.181192636489868164e+00,-2.369078248739242554e-01,1.617686390876770020e+00,-2.554978132247924805e-01,-5.350402742624282837e-02,-6.470346450805664062e-02,-1.202788017690181732e-02,-2.549073994159698486e-01,-8.566139265894889832e-03,-2.130421400070190430e-01,-4.040965065360069275e-02,-3.686738014221191406e-02,7.551898807287216187e-02,8.581755161285400391e-01,1.219000458717346191e+00,2.233797073364257812e+00
3.184846639633178711e+00,-9.281086735427379608e-03,-1.455002874135971069e-01,-1.519424021244049072e-01,2.352995634078979492e+00,-1.877218931913375854e-01,6.759748935699462891e+00,-1.285037547349929810e-01,-1.877585202455520630e-01,1.072981834411621094e+00,-2.749361395835876465e-01,-2.629083581268787384e-02,1.956834942102432251e-01,3.174660682678222656e+00,-1.700423955917358398e-01,3.737690687179565430e+00,5.151407122611999512e-01,5.811418056488037109e+00,4.564187526702880859e+00,5.076273083686828613e-01,-2.574905157089233398e-01,-6.920919567346572876e-02,-1.333537548780441284e-01,2.725594997406005859e+00,-2.606757283210754395e-01,-5.589739978313446045e-02,-7.339740544557571411e-02,-7.928244769573211670e-02,4.779880642890930176e-01,-2.731781899929046631e-01,3.251823425292968750e+00,3.834508657455444336e+00
1.055255651473999023e+00,-1.001506950706243515e-02,-2.624678611755371094e-01,-3.735110908746719360e-02,1.470878362655639648e+00,-1.324137151241302490e-01,4.122614860534667969e+00,-8.591616898775100708e-02,-1.826865971088409424e-01,6.344946026802062988e-01,-1.572627872228622437e-01,-1.126199960708618164e-02,9.790298342704772949e-01,8.429971337318420410e-01,-9.122851490974426270e-02,1.145753264427185059e+00,8.778632879257202148e-01,4.111720085144042969e+00,3.608035564422607422e+00,-1.008687689900398254e-01,-1.332342475652694702e-01,-2.583972364664077759e-02,-2.619662135839462280e-02,8.000278472900390625e-01,-5.245437473058700562e-02,-4.558107629418373108e-02,-2.410603500902652740e-02,-3.239495679736137390e-02,9.128260016441345215e-01,-2.645407021045684814e-01,2.530969858169555664e+00,2.814221858978271484e+00
2.920265674591064453e+00,-1.938106841407716274e-03,-1.618393212556838989e-01,-1.396741569042205811e-01,3.707208156585693359e+00,-8.489341288805007935e-02,8.355432510375976562e+00,-1.098294928669929504e-01,-2.566136121749877930e-01,3.550600528717041016e+00,-2.234526425600051880e-01,-1.894284598529338837e-02,2.971321642398834229e-01,4.628931045532226562e+00,-2.505278587341308594e-01,4.683756351470947266e+00,3.260859549045562744e-01,4.425375461578369141e+00,7.819796562194824219e+00,3.870446979999542236e-01,-7.577350735664367676e-02,-4.681139439344406128e-02,-6.112882494926452637e-02,2.952444791793823242e+00,-1.938297152519226074e-01,-6.581936776638031006e-02,-6.791486591100692749e-02,-4.969303309917449951e-02,-1.221776083111763000e-01,6.839709822088479996e-03,5.118937969207763672e+00,7.415991783142089844e+00
3.863312005996704102e+00,-1.099625043570995331e-02,7.994399964809417725e-02,-1.160381659865379333e-01,1.761248350143432617e+00,-2.109035551548004150e-01,7.140289783477783203e+00,-1.423105448484420776e-01,-2.367725819349288940e-01,3.591013252735137939e-01,-2.425656467676162720e-01,-3.029357083141803741e-02,8.133963681757450104e-03,2.760506868362426758e+00,-2.332342267036437988e-01,3.675732612609863281e+00,3.503065109252929688e-01,6.224219322204589844e+00,4.099472999572753906e+00,9.169740676879882812e-01,-1.631481498479843140e-01,-6.613716483116149902e-02,-1.917314380407333374e-01,2.501594066619873047e+00,-2.782111763954162598e-01,-3.562938421964645386e-02,-8.732040226459503174e-02,-1.356294006109237671e-01,5.812832117080688477e-01,-2.665461301803588867e-01,2.601186275482177734e+00,3.452071428298950195e+00
3.776119351387023926e-01,-3.742993623018264771e-02,-1.379605531692504883e-01,-2.778226733207702637e-01,2.160197973251342773e+00,-1.824727505445480347e-01,3.218901157379150391e+00,-2.084371447563171387e-01,-1.706953048706054688e-01,2.364969491958618164e+00,-2.314607352018356323e-01,-2.813286334276199341e-02,1.061296939849853516e+00,2.107933759689331055e+00,-1.121885851025581360e-01,1.266146063804626465e+00,1.429408788681030273e+00,3.328515768051147461e+00,3.438733100891113281e+00,-2.607760131359100342e-01,-1.869237273931503296e-01,-1.894084066152572632e-01,-8.820620924234390259e-02,5.024257659912109375e+00,-8.192060887813568115e-02,-2.258977144956588745e-01,-3.782486170530319214e-02,-1.074703559279441833e-01,5.398914813995361328e-01,-2.639875113964080811e-01,2.868877172470092773e+00,4.085370540618896484e+00
1.952614068984985352e+00,-3.378769755363464355e-02,-2.331050783395767212e-01,-2.125359177589416504e-01,2.445624828338623047e+00,-2.400671988725662231e-01,4.470350742340087891e+00,-2.139526158571243286e-01,-1.336828470230102539e-01,1.543855667114257812e+00,-1.885383427143096924e-01,-6.257507950067520142e-02,5.953428149223327637e-02,3.496539115905761719e+00,-1.116259098052978516e-01,2.992788314819335938e+00,5.885723829269409180e-01,5.440140724182128906e+00,3.470192193984985352e+00,-2.784503400325775146e-01,-2.775447368621826172e-01,-1.747785657644271851e-01,-1.919569075107574463e-01,5.427244663238525391e+00,-2.517848908901214600e-01,-1.650910377502441406e-01,-7.946912199258804321e-02,-1.521835029125213623e-01,6.350460052490234375e-01,-2.211016565561294556e-01,2.652874708175659180e+00,3.545042514801025391e+00
1.171536326408386230e+00,-5.247384309768676758e-02,-2.122542411088943481e-01,-2.245423495769500732e-01,2.040771245956420898e+00,-2.283450812101364136e-01,3.855235099792480469e+00,-2.373118549585342407e-01,-1.848366707563400269e-01,1.844344735145568848e+00,-2.776995599269866943e-01,-4.998459666967391968e-02,5.945182442665100098e-01,2.369425535202026367e+00,-1.550857722759246826e-01,1.787593126296997070e+00,1.162507891654968262e+00,3.913881540298461914e+00,3.032137393951416016e+00,-2.782048881053924561e-01,-2.615787088871002197e-01,-2.354560494422912598e-01,-1.786329299211502075e-01,5.233574390411376953e+00,-1.846728920936584473e-01,-2.313938587903976440e-01,-7.044764608144760132e-02,-1.643496155738830566e-01,4.394759535789489746e-01,-2.781127989292144775e-01,2.564059972763061523e+00,3.554616689682006836e+00
-1.965636610984802246e-01,-1.234995052218437195e-01,-7.667747884988784790e-02,-1.818036437034606934e-01,1.376021742820739746e+00,-2.406317442655563354e-01,7.513547539710998535e-01,-2.582442164421081543e-01,-1.457613557577133179e-01,1.619116425514221191e+00,-2.552784979343414307e-01,-4.922444745898246765e-02,1.055201292037963867e+00,9.844241738319396973e-01,-8.090166002511978149e-02,6.700266897678375244e-02,1.563799738883972168e+00,2.567366361618041992e+00,1.536165356636047363e+00,-1.803705245256423950e-01,-1.270748823881149292e-01,-2.547443807125091553e-01,-1.061283424496650696e-01,5.255224704742431641e+00,-6.417701393365859985e-02,-2.782073616981506348e-01,-4.365833103656768799e-02,-1.475954353809356689e-01,8.205591440200805664e-01,-2.766825556755065918e-01,1.703096389770507812e+00,2.455260276794433594e+00
1.615159630775451660e+00,-5.271883681416511536e-03,-2.696665227413177490e-01,-8.167488127946853638e-02,2.585366010665893555e+00,-1.107397004961967468e-01,5.577860355377197266e+00,-9.631458669900894165e-02,-1.688314229249954224e-01,1.914151310920715332e+00,-1.779594272375106812e-01,-1.322268880903720856e-02,6.207661032676696777e-01,2.728840589523315430e+00,-1.020238995552062988e-01,2.873806476593017578e+00,6.854590773582458496e-01,4.762345314025878906e+00,5.354337215423583984e+00,-1.148320436477661133e-01,-2.321025133132934570e-01,-3.207093849778175354e-02,-3.533580154180526733e-02,2.307487964630126953e+00,-8.799643069505691528e-02,-5.303061753511428833e-02,-3.168427944183349609e-02,-3.650713711977005005e-02,5.633496642112731934e-01,-2.577692270278930664e-01,3.699462890625000000e+00,4.648762702941894531e+00
9.657458066940307617e-01,-2.831233106553554535e-02,3.657760620117187500e-01,-1.970134209841489792e-03,-2.693167328834533691e-01,-2.135989814996719360e-01,2.178581953048706055e+00,-6.536027044057846069e-02,-2.139484435319900513e-01,-1.866511404514312744e-01,-2.187710702419281006e-01,-4.851033538579940796e-02,5.063556432723999023e-01,-1.387614756822586060e-01,-2.757067680358886719e-01,-2.223132103681564331e-01,-4.264200851321220398e-02,8.870919793844223022e-02,4.076740443706512451e-01,1.448110699653625488e+00,-1.172609031200408936e-01,-7.318558171391487122e-03,-1.770998910069465637e-02,-9.876450523734092712e-03,-4.802008345723152161e-02,-2.694454044103622437e-02,-9.738551080226898193e-02,-2.599171362817287445e-02,2.891669869422912598e-01,-9.510929882526397705e-02,3.860661061480641365e-03,-2.131350338459014893e-01
6.862114667892456055e-01,-3.961022943258285522e-02,4.891762733459472656e-01,-1.970713026821613312e-03,-2.778766453266143799e-01,-2.301848232746124268e-01,1.196368217468261719e+00,-6.721813976764678955e-02,-7.596006244421005249e-02,-1.757473796606063843e-01,-2.776404917240142822e-01,-1.464307457208633423e-01,4.741787537932395935e-02,-1.261425912380218506e-01,-2.472774982452392578e-01,-1.466200649738311768e-01,-2.624431252479553223e-01,-2.564616501331329346e-01,2.146054059267044067e-01,8.780149817466735840e-01,-1.333569139242172241e-01,-5.691901315003633499e-03,-1.439198199659585953e-02,-2.775225555524230003e-03,-5.144561454653739929e-02,-5.066474527120590210e-02,-1.809547096490859985e-01,-2.431191131472587585e-02,-8.380107581615447998e-02,1.459386106580495834e-02,-1.951816082000732422e-01,-2.226237654685974121e-01
2.472756356000900269e-01,-8.571270108222961426e-02,-1.174092367291450500e-01,-9.370642155408859253e-02,1.859171748161315918e+00,-2.348983138799667358e-01,2.183510065078735352e+00,-2.551360428333282471e-01,-1.689233332872390747e-01,2.109938383102416992e+00,-2.755348086357116699e-01,-5.235614255070686340e-02,9.609592556953430176e-01,1.895924329757690430e+00,-1.230119690299034119e-01,7.723246812820434570e-01,1.515782117843627930e+00,2.920450448989868164e+00,2.217677593231201172e+00,-2.228915542364120483e-01,-1.842625290155410767e-01,-2.691740393638610840e-01,-1.409865915775299072e-01,5.760246753692626953e+00,-1.045712456107139587e-01,-2.780201137065887451e-01,-5.318023264408111572e-02,-1.649494767189025879e-01,5.569643974304199219e-01,-2.781308591365814209e-01,2.210388898849487305e+00,3.309056997299194336e+00
