-9.041967391967773438e-01,8.094166517257690430e-01,6.210809350013732910e-01,9.342525005340576172e-01,8.972350358963012695e-01,1.008975744247436523e+00,9.817842245101928711e-01,1.041471958160400391e+00,1.131432056427001953e+00,1.336760520935058594e+00,1.207578301429748535e+00,1.332182049751281738e+00,8.738641738891601562e-01,1.162438631057739258e+00,1.695374488830566406e+00,1.180243730545043945e+00,1.280366539955139160e+00,1.147400259971618652e+00,8.647462725639343262e-01,9.449078440666198730e-01,9.108768701553344727e-01,1.264343261718750000e+00,1.017344474792480469e+00,8.850429654121398926e-01,8.102070093154907227e-01,7.637484669685363770e-01,1.159865736961364746e+00,1.210384845733642578e+00,1.106022715568542480e+00,6.620169878005981445e-01,1.463273525238037109e+00,7.387982606887817383e-01,1.074422478675842285e+00,1.610177874565124512e+00,3.791891336441040039e-01,1.226643800735473633e+00,6.616438031196594238e-01,7.461646795272827148e-01,1.385823249816894531e+00,1.337657928466796875e+00,7.391425371170043945e-01,1.214964151382446289e+00,1.130983114242553711e+00,1.107644081115722656e+00,8.893396258354187012e-01,1.526503801345825195e+00,1.072446584701538086e+00,1.312761187553405762e+00,1.800158977508544922e+00,1.404909849166870117e+00,8.980950713157653809e-01,1.264677762985229492e+00,1.073015809059143066e+00,1.303484916687011719e+00,1.013167858123779297e+00,1.207324862480163574e+00,6.530354619026184082e-01,9.110105633735656738e-01,1.098420262336730957e+00,1.425910234451293945e+00,7.999336123466491699e-01
1.475665271282196045e-01,8.499342203140258789e-01,9.186635017395019531e-01,1.001054048538208008e+00,7.415540218353271484e-01,1.010365486145019531e+00,7.369826436042785645e-01,8.915096521377563477e-01,6.934239864349365234e-01,8.513478040695190430e-01,7.434172034263610840e-01,8.160421252250671387e-01,8.399976491928100586e-01,6.844325661659240723e-01,5.093860030174255371e-01,6.166171431541442871e-01,7.646107077598571777e-01,7.484211325645446777e-01,5.809358358383178711e-01,9.223178029060363770e-01,1.001132369041442871e+00,8.340883255004882812e-01,7.935086488723754883e-01,8.171824216842651367e-01,7.892334461212158203e-01,7.912091612815856934e-01,7.930179238319396973e-01,8.954287767410278320e-01,8.234591484069824219e-01,6.328600049018859863e-01,7.728493809700012207e-01,9.372317790985107422e-01,8.763888478279113770e-01,4.585612118244171143e-01,1.031436920166015625e+00,7.309705018997192383e-01,8.790032863616943359e-01,7.643048763275146484e-01,4.937837719917297363e-01,4.195074737071990967e-01,8.700935244560241699e-01,6.180613040924072266e-01,6.474803686141967773e-01,9.268825650215148926e-01,9.830943942070007324e-01,6.198078989982604980e-01,7.230649590492248535e-01,8.598375320434570312e-01,6.476790904998779297e-01,7.040193676948547363e-01,9.206398725509643555e-01,8.145219087600708008e-01,9.488733410835266113e-01,6.104552149772644043e-01,8.196633458137512207e-01,8.926291465759277344e-01,7.595595717430114746e-01,7.758908867835998535e-01,8.294101953506469727e-01,7.306994199752807617e-01,7.923569679260253906e-01
3.251686692237854004e-01,7.656499743461608887e-01,1.000606536865234375e+00,9.546430110931396484e-01,5.982803702354431152e-01,1.046115159988403320e+00,7.384300827980041504e-01,9.261944890022277832e-01,5.386743545532226562e-01,9.221098423004150391e-01,6.803196668624877930e-01,8.342415094375610352e-01,9.120010733604431152e-01,5.975980162620544434e-01,5.286119580268859863e-01,6.380861997604370117e-01,6.975503563880920410e-01,5.491645932197570801e-01,7.132539153099060059e-01,9.072868824005126953e-01,1.040941596031188965e+00,8.562739491462707520e-01,7.207814455032348633e-01,9.046164751052856445e-01,7.842968702316284180e-01,8.262940645217895508e-01,6.455320715904235840e-01,9.298958182334899902e-01,7.437444329261779785e-01,6.263731718063354492e-01,7.432011961936950684e-01,8.517411947250366211e-01,7.993523478507995605e-01,4.262680411338806152e-01,1.081919312477111816e+00,6.685353517532348633e-01,8.706036210060119629e-01,8.599859476089477539e-01,4.700276553630828857e-01,2.967153489589691162e-01,9.787467122077941895e-01,6.104627847671508789e-01,6.823359727859497070e-01,9.069314002990722656e-01,1.054378986358642578e+00,5.069823265075683594e-01,5.983883142471313477e-01,8.696160912513732910e-01,6.012931466102600098e-01,6.160988807678222656e-01,9.436414837837219238e-01,8.719564676284790039e-01,9.468727111816406250e-01,5.389627218246459961e-01,8.263494968414306641e-01,8.711038231849670410e-01,7.111507058143615723e-01,8.577028512954711914e-01,8.488208651542663574e-01,6.450875997543334961e-01,8.349316716194152832e-01
2.810637950897216797e-01,8.905242085456848145e-01,9.951163530349731445e-01,1.003802418708801270e+00,6.998441219329833984e-01,1.050214648246765137e+00,7.711387276649475098e-01,9.649763107299804688e-01,6.185923814773559570e-01,9.334689378738403320e-01,7.554774880409240723e-01,8.651357889175415039e-01,8.689994215965270996e-01,6.777339577674865723e-01,5.545155405998229980e-01,6.413339972496032715e-01,7.492529749870300293e-01,6.689357757568359375e-01,6.674132943153381348e-01,9.892658591270446777e-01,1.053574919700622559e+00,8.251586556434631348e-01,7.277398705482482910e-01,8.813490271568298340e-01,8.763445019721984863e-01,8.427316546440124512e-01,7.564069032669067383e-01,9.085531234741210938e-01,7.797189950942993164e-01,6.136039495468139648e-01,7.492729425430297852e-01,8.997904062271118164e-01,8.881661295890808105e-01,4.250685870647430420e-01,1.119679808616638184e+00,7.189075946807861328e-01,9.254506826400756836e-01,8.460638523101806641e-01,4.985050559043884277e-01,3.586041927337646484e-01,8.890567421913146973e-01,5.896674394607543945e-01,6.761390566825866699e-01,1.010360717773437500e+00,1.059843778610229492e+00,5.877718329429626465e-01,6.527255177497863770e-01,8.562062382698059082e-01,5.814849734306335449e-01,7.410078048706054688e-01,9.844823479652404785e-01,8.124170303344726562e-01,9.404190778732299805e-01,5.842749476432800293e-01,8.305799365043640137e-01,9.051442742347717285e-01,8.004309535026550293e-01,7.640660405158996582e-01,8.550198674201965332e-01,6.627344489097595215e-01,8.117459416389465332e-01
3.025232255458831787e-01,5.593416094779968262e-01,6.802800297737121582e-01,6.271529793739318848e-01,4.426266252994537354e-01,6.587307453155517578e-01,4.460262060165405273e-01,6.121377944946289062e-01,3.666876256465911865e-01,5.331152677536010742e-01,4.873676598072052002e-01,5.069124102592468262e-01,5.707818269729614258e-01,3.755014836788177490e-01,2.864581942558288574e-01,3.906756341457366943e-01,4.157976210117340088e-01,4.047058522701263428e-01,4.242595732212066650e-01,6.167376041412353516e-01,6.333319544792175293e-01,4.742289781570434570e-01,4.082711040973663330e-01,5.661905407905578613e-01,5.996303558349609375e-01,5.886732339859008789e-01,4.807545244693756104e-01,5.866554379463195801e-01,4.357079863548278809e-01,4.352428317070007324e-01,4.440307617187500000e-01,5.760021805763244629e-01,5.551302433013916016e-01,1.551497280597686768e-01,7.544239759445190430e-01,4.001818001270294189e-01,6.260709762573242188e-01,5.802381634712219238e-01,2.661733925342559814e-01,1.442686915397644043e-01,5.882661342620849609e-01,3.040381371974945068e-01,4.423027038574218750e-01,6.209337115287780762e-01,6.568694114685058594e-01,2.823281288146972656e-01,3.883451223373413086e-01,4.565878212451934814e-01,2.209572643041610718e-01,4.315307140350341797e-01,6.134713888168334961e-01,4.197226762771606445e-01,5.583565831184387207e-01,3.025716841220855713e-01,5.401170849800109863e-01,4.733540117740631104e-01,5.543541312217712402e-01,4.510627388954162598e-01,5.216632485389709473e-01,3.211821615695953369e-01,5.801860690116882324e-01
-2.676216065883636475e-01,1.204730153083801270e+00,1.389233708381652832e+00,1.392905473709106445e+00,1.011530995368957520e+00,1.561013936996459961e+00,1.142271161079406738e+00,1.405868530273437500e+00,9.280480146408081055e-01,1.319005489349365234e+00,1.184308409690856934e+00,1.410489201545715332e+00,1.390530109405517578e+00,1.092538714408874512e+00,1.022048711776733398e+00,1.050637722015380859e+00,1.084638118743896484e+00,9.973848462104797363e-01,1.044439315795898438e+00,1.496287107467651367e+00,1.598525285720825195e+00,1.236936330795288086e+00,1.111957073211669922e+00,1.435873866081237793e+00,1.330249309539794922e+00,1.280184388160705566e+00,1.152284860610961914e+00,1.370391726493835449e+00,1.151223778724670410e+00,1.007555961608886719e+00,1.197224617004394531e+00,1.428906679153442383e+00,1.286065459251403809e+00,8.454465866088867188e-01,1.508310437202453613e+00,1.084080576896667480e+00,1.362471222877502441e+00,1.216783642768859863e+00,8.851169347763061523e-01,7.724531888961791992e-01,1.379283308982849121e+00,9.905351400375366211e-01,1.184611678123474121e+00,1.390917897224426270e+00,1.384688615798950195e+00,1.033965468406677246e+00,1.114311099052429199e+00,1.403903007507324219e+00,1.038588404655456543e+00,1.204254746437072754e+00,1.376061201095581055e+00,1.318109869956970215e+00,1.408081889152526855e+00,9.216101765632629395e-01,1.277127981185913086e+00,1.382037401199340820e+00,1.085815072059631348e+00,1.180880188941955566e+00,1.390134334564208984e+00,1.206020236015319824e+00,1.285483241081237793e+00
-6.017452105879783630e-02,1.131935238838195801e+00,1.304320931434631348e+00,1.316380500793457031e+00,9.711964130401611328e-01,1.410888910293579102e+00,1.032320380210876465e+00,1.315792798995971680e+00,8.830111622810363770e-01,1.205100178718566895e+00,1.135733723640441895e+00,1.282243728637695312e+00,1.277002811431884766e+00,9.901296496391296387e-01,9.199339747428894043e-01,9.686748385429382324e-01,1.005153179168701172e+00,9.496903419494628906e-01,9.549441933631896973e-01,1.380551457405090332e+00,1.395224452018737793e+00,1.139727711677551270e+00,1.017356514930725098e+00,1.287283182144165039e+00,1.241721153259277344e+00,1.200697422027587891e+00,1.063565492630004883e+00,1.306194901466369629e+00,1.053032159805297852e+00,9.387406706809997559e-01,1.121925234794616699e+00,1.305148839950561523e+00,1.216469287872314453e+00,7.182938456535339355e-01,1.412203788757324219e+00,1.011072158813476562e+00,1.265621542930603027e+00,1.147130489349365234e+00,8.243497014045715332e-01,6.842452883720397949e-01,1.263298034667968750e+00,8.884459137916564941e-01,1.104832768440246582e+00,1.309045553207397461e+00,1.292481899261474609e+00,8.932501077651977539e-01,1.028495192527770996e+00,1.218024253845214844e+00,8.871382474899291992e-01,1.110726356506347656e+00,1.264732837677001953e+00,1.146263599395751953e+00,1.290966510772705078e+00,8.283763527870178223e-01,1.195212006568908691e+00,1.208410739898681641e+00,1.065855741500854492e+00,1.061952590942382812e+00,1.246981978416442871e+00,1.041558861732482910e+00,1.235772013664245605e+00
1.062710881233215332e-01,6.850867867469787598e-01,8.602508902549743652e-01,7.997505664825439453e-01,5.296661853790283203e-01,9.120891094207763672e-01,6.395416259765625000e-01,8.091492056846618652e-01,4.626734554767608643e-01,7.669251561164855957e-01,6.215741038322448730e-01,7.525239586830139160e-01,8.005288243293762207e-01,5.495010018348693848e-01,4.951570630073547363e-01,5.650837421417236328e-01,5.795819163322448730e-01,4.927862286567687988e-01,6.171371936798095703e-01,8.297653198242187500e-01,9.307436347007751465e-01,6.924847960472106934e-01,5.911414027214050293e-01,8.226516842842102051e-01,7.550856471061706543e-01,7.497880458831787109e-01,6.088897585868835449e-01,7.781587839126586914e-01,6.189585328102111816e-01,5.648688673973083496e-01,6.292054653167724609e-01,7.755012512207031250e-01,7.051525115966796875e-01,3.739420175552368164e-01,9.378280043601989746e-01,5.633722543716430664e-01,7.937285304069519043e-01,7.463508844375610352e-01,4.215000271797180176e-01,2.989570498466491699e-01,8.234679102897644043e-01,5.074810981750488281e-01,6.281327009201049805e-01,7.958114147186279297e-01,8.595582842826843262e-01,4.856955409049987793e-01,5.458450913429260254e-01,7.549341320991516113e-01,4.881431758403778076e-01,6.003680825233459473e-01,8.139472603797912598e-01,7.207838892936706543e-01,7.912276983261108398e-01,4.664390087127685547e-01,7.201461791992187500e-01,7.513741254806518555e-01,6.332038044929504395e-01,6.871911287307739258e-01,7.649239897727966309e-01,5.789777636528015137e-01,7.354750633239746094e-01
1.752863824367523193e-01,7.068727612495422363e-01,8.220390677452087402e-01,8.601837158203125000e-01,5.557196736335754395e-01,8.690775632858276367e-01,6.175950765609741211e-01,7.801774740219116211e-01,4.614409506320953369e-01,6.913778185844421387e-01,6.042250990867614746e-01,7.118185758590698242e-01,7.951597571372985840e-01,5.556459426879882812e-01,3.578406870365142822e-01,4.775598943233489990e-01,5.668561458587646484e-01,5.150924921035766602e-01,5.096150040626525879e-01,8.656686544418334961e-01,9.050450921058654785e-01,6.805868148803710938e-01,6.530275940895080566e-01,7.688853740692138672e-01,7.021810412406921387e-01,6.939635276794433594e-01,5.679587125778198242e-01,7.539431452751159668e-01,6.739501357078552246e-01,4.949613809585571289e-01,5.790244340896606445e-01,8.523265719413757324e-01,7.272128462791442871e-01,2.775354087352752686e-01,9.883978962898254395e-01,5.679121613502502441e-01,7.885386347770690918e-01,6.909343004226684570e-01,3.729124963283538818e-01,3.008401393890380859e-01,7.834404110908508301e-01,4.956676363945007324e-01,5.613656640052795410e-01,8.014287352561950684e-01,8.556083440780639648e-01,4.198842346668243408e-01,5.870529413223266602e-01,7.236582636833190918e-01,4.537065327167510986e-01,5.558530092239379883e-01,7.838526368141174316e-01,6.976737380027770996e-01,8.317467570304870605e-01,4.316629767417907715e-01,6.969807744026184082e-01,7.955914139747619629e-01,6.596250534057617188e-01,6.548432111740112305e-01,7.123713493347167969e-01,5.787488818168640137e-01,7.150443196296691895e-01
-1.870926916599273682e-01,1.052279233932495117e+00,1.158389091491699219e+00,1.225247859954833984e+00,8.928088545799255371e-01,1.326508522033691406e+00,9.927909374237060547e-01,1.193157076835632324e+00,8.360710144042968750e-01,1.151602029800415039e+00,1.007730484008789062e+00,1.196047425270080566e+00,1.157844424247741699e+00,9.566977620124816895e-01,8.642368912696838379e-01,8.848472833633422852e-01,9.770224094390869141e-01,8.981549143791198730e-01,8.553367853164672852e-01,1.270172715187072754e+00,1.359600424766540527e+00,1.091459751129150391e+00,1.000287890434265137e+00,1.180753350257873535e+00,1.089325904846191406e+00,1.050166726112365723e+00,9.983894824981689453e-01,1.169800519943237305e+00,1.039775609970092773e+00,8.222332596778869629e-01,1.040797591209411621e+00,1.218897819519042969e+00,1.119489908218383789e+00,7.532624602317810059e-01,1.275201082229614258e+00,9.658001065254211426e-01,1.137840390205383301e+00,1.007196426391601562e+00,7.659677267074584961e-01,6.864789724349975586e-01,1.147262692451477051e+00,8.756986856460571289e-01,9.700182676315307617e-01,1.209010601043701172e+00,1.211719512939453125e+00,9.147279858589172363e-01,9.690447449684143066e-01,1.220215320587158203e+00,9.580847024917602539e-01,1.030805826187133789e+00,1.182088136672973633e+00,1.154716253280639648e+00,1.232052206993103027e+00,8.288133144378662109e-01,1.081457734107971191e+00,1.229657530784606934e+00,9.256845116615295410e-01,1.018792390823364258e+00,1.169333338737487793e+00,1.064164280891418457e+00,1.052838206291198730e+00
